Entry,Pfam
Q96D09,PF04826
O75165,PF00226
O75165,PF14237
Q9H819,PF00226
Q9H819,PF09320
Q9NVM6,PF00226
Q9NVM6,PF00076
Q9Y6I3,PF01417
Q14118,PF18424
Q14118,PF05454
Q96KS0,PF13640
A6NHQ4,PF15223
Q14677,PF01417
Q8NEA6,PF00096
Q92796,PF00625
Q92796,PF00595
Q92796,PF10600
Q92796,PF00018
Q9NYJ7,PF00008
Q9NYJ7,PF12661
Q92643,PF01650
P36383,PF00029
P48449,PF13243
P48449,PF13249
A8MYA2,PF15483
P52824,PF00130
P52824,PF00609
P52824,PF00781
P52824,PF00788
P53355,PF00023
P53355,PF12796
P53355,PF00531
P53355,PF00069
Q7Z429,PF01027
P46199,PF00009
P46199,PF11987
Q9UL51,PF00027
Q9UL51,PF00520
Q9UL51,PF08412
O14613,PF14957
O14613,PF00786
Q9NW68,PF03909
Q9GZU0,PF15130
Q8N8Q8,PF02096
P00450,PF00394
P00450,PF07731
P00450,PF07732
Q13948,PF08172
Q6UXS9,PF00619
A6NHX0,PF13840
A6NHX0,PF18700
P15848,PF00884
Q76M96,PF13778
Q68CP9,PF01388
Q68CP9,PF02257
Q8TE58,PF17771
Q8TE58,PF05986
Q8TE58,PF01562
Q8TE58,PF01421
Q8TE58,PF00090
P41002,PF02984
P41002,PF00134
P41002,PF00646
P46100,PF17981
P46100,PF00271
P46100,PF00176
P51959,PF00134
Q8NBF6,PF09794
P51681,PF00001
Q8WVX3,PF17696
Q7Z3S7,PF08473
Q7Z3S7,PF13768
Q7Z3S7,PF08399
O75752,PF01762
Q02641,PF00625
Q02641,PF12052
Q719I0,PF09229
Q14004,PF00069
Q99062,PF00041
Q99062,PF06328
P06576,PF00006
P06576,PF02874
Q00537,PF00069
Q8ND07,PF14988
O95196,PF06566
O95196,PF06567
P50583,PF00293
Q99627,PF10075
P10645,PF01271
Q9NZK5,PF00962
Q9NZK5,PF08451
P41238,PF18774
O94929,PF16182
O94929,PF00412
O94929,PF02209
Q9H221,PF01061
Q9H221,PF00005
P49748,PF00441
P49748,PF02770
P49748,PF02771
Q5XG92,PF00135
Q9C0D6,PF02181
Q9NVP1,PF00270
Q9NVP1,PF13959
Q9NVP1,PF00271
B3EWG6,PF15825
Q8TEA8,PF02580
Q9UNN5,PF00789
Q96CS3,PF00789
Q5T7N8,PF15832
Q08E93,PF15832
Q9P278,PF14638
Q9P278,PF14637
Q9P278,PF14636
Q8N5Q1,PF12480
Q658T7,PF15288
Q6L9T8,PF14976
P03951,PF00024
P03951,PF00089
Q08495,PF16182
Q08495,PF02209
O43524,PF00250
O43524,PF16676
O43524,PF16675
Q86SG3,PF00076
Q13117,PF00076
Q8N0W3,PF07959
Q8N0W3,PF08544
Q8N0W3,PF00288
Q99665,PF00041
Q99665,PF06328
O95256,PF13895
O95256,PF18452
O95256,PF01582
P19823,PF06668
P19823,PF08487
P19823,PF00092
Q16836,PF00725
Q16836,PF02737
Q13572,PF05770
Q13572,PF17927
Q13797,PF01839
Q13797,PF08441
P02686,PF01669
Q9UQF2,PF00640
Q9UQF2,PF14604
Q5T953,PF05760
Q7Z7M0,PF00431
Q7Z7M0,PF12947
Q7Z7M0,PF07645
Q7Z7M0,PF00053
Q7Z7M0,PF01437
P35225,PF03487
Q99741,PF13401
Q99741,PF17872
Q99741,PF09079
P35219,PF00194
P08962,PF00335
Q86SQ6,PF00002
Q92934,PF10514
Q9BY15,PF00002
Q9BY15,PF07645
Q9BY15,PF16489
Q9BY15,PF01825
Q9NP61,PF01412
Q9NPF2,PF03567
Q86X52,PF05679
Q9NS84,PF00685
Q9NYF8,PF15440
Q16740,PF00574
P25054,PF05972
P25054,PF05956
P25054,PF16689
P25054,PF05923
P25054,PF18797
P25054,PF00514
P25054,PF05937
P25054,PF05924
Q17RY0,PF16366
Q17RY0,PF16367
P02748,PF00057
P02748,PF01823
P02748,PF00090
Q6UXS0,PF00059
A0A1W2PPM1,PF00046
Q6NSI1,PF12796
Q9UHP7,PF00059
O75131,PF00168
O75131,PF07002
Q6UXB4,PF00059
P51788,PF00654
P31327,PF18302
P31327,PF02786
P31327,PF02787
P31327,PF00988
P31327,PF00117
P31327,PF02142
Q3L8U1,PF07533
Q3L8U1,PF00385
Q3L8U1,PF00271
Q3L8U1,PF00176
Q8TCG5,PF00755
Q8TCG5,PF16484
Q8IY63,PF12240
Q9Y4K1,PF00030
Q9Y4K1,PF00652
P12821,PF01401
P30533,PF06401
P30533,PF06400
Q9BU40,PF00093
P04746,PF00128
P04746,PF02806
Q9H336,PF00188
Q9H336,PF03815
Q15173,PF01603
A2A2Z9,PF12796
A2A2Z9,PF14915
A2A2Z9,PF12001
P20309,PF00001
Q9Y478,PF16561
Q9Y478,PF04739
Q8NHS2,PF00155
P63267,PF00022
Q86XS5,PF00147
Q6PCB6,PF12146
Q9BYD9,PF00022
Q12955,PF00023
Q12955,PF12796
Q12955,PF13606
Q12955,PF00531
Q12955,PF17809
Q12955,PF00791
Q9H8Y5,PF00023
Q9H8Y5,PF18826
Q9H8Y5,PF18716
Q8IUA7,PF00005
Q8NCV1,PF02137
Q8NCV1,PF00035
Q6UXT9,PF12146
P16066,PF01094
P16066,PF00211
P16066,PF07714
P35368,PF00001
O75078,PF08516
O75078,PF00200
O75078,PF07974
O75078,PF01562
O75078,PF01421
Q9H9E1,PF12796
A6NF34,PF05587
A6NF34,PF00092
Q16853,PF01179
Q16853,PF02727
Q16853,PF02728
Q8N0Z2,PF14705
Q7Z6M2,PF12937
O43402,PF03665
Q05193,PF01031
Q05193,PF00350
Q05193,PF02212
Q05193,PF00169
P0C7X4,PF00210
Q92935,PF03016
Q92935,PF09258
Q06787,PF05641
Q06787,PF16098
Q06787,PF12235
Q06787,PF00013
Q06787,PF17904
Q06787,PF18336
O43427,PF05427
Q96GQ7,PF00270
Q96GQ7,PF00271
Q16690,PF00782
Q16690,PF00581
Q8IYD8,PF02732
Q8IYD8,PF16783
Q8IYD8,PF00271
Q8IYD8,PF04851
Q96IJ6,PF00132
Q96IJ6,PF00483
O15121,PF00487
O15121,PF08557
P25774,PF08246
P25774,PF00112
P61923,PF01217
Q9Y232,PF00385
Q9Y232,PF00378
A6NGY3,PF17666
Q96GS4,PF10157
Q9P2H0,PF15352
Q96MH7,PF15016
Q96MH7,PF15025
Q8NHY2,PF00400
Q96LZ3,PF13499
Q7Z591,PF12443
P53567,PF07716
Q8TDL5,PF01273
Q8TDL5,PF02886
Q14002,PF07686
Q12830,PF00439
Q12830,PF02791
Q12830,PF00628
Q12830,PF15613
O95503,PF17218
O95503,PF00385
Q6UXT8,PF15129
Q5JTW2,PF13516
Q6ZMU1,PF00207
Q6ZMU1,PF07678
Q96IZ2,PF04750
Q9Y2A9,PF01762
P54132,PF08072
P54132,PF16204
P54132,PF16202
P54132,PF00270
P54132,PF00271
P54132,PF00570
P54132,PF16124
P54132,PF09382
P01730,PF05790
P01730,PF09191
P01730,PF00047
P01730,PF12104
Q9NR09,PF00653
Q9NR09,PF12356
Q9NR09,PF00179
O14519,PF09806
O75843,PF01602
O75843,PF02883
P60006,PF15243
Q9Y2I7,PF00118
Q9Y2I7,PF00610
Q9Y2I7,PF01363
Q9Y2I7,PF01504
O75947,PF05873
P30542,PF00001
P50238,PF00412
A6QL64,PF12796
A6QL64,PF14915
Q4L235,PF00501
Q4L235,PF00550
Q4L235,PF13360
Q4L235,PF13570
P30154,PF02985
Q9UGJ0,PF00571
P62736,PF00022
P16860,PF00212
P23582,PF00212
Q9Y5C1,PF00147
Q99873,PF13649
Q5VUY0,PF07859
P04083,PF00191
Q9NYB9,PF07815
Q9NYB9,PF14604
Q96NW4,PF00023
Q96NW4,PF12796
Q96NW4,PF02204
Q96P26,PF06189
Q53RE8,PF12796
Q13085,PF08326
Q13085,PF02785
Q13085,PF00289
Q13085,PF00364
Q13085,PF01039
Q13085,PF02786
Q92466,PF00400
Q9Y3B6,PF03665
O94830,PF02862
O94830,PF00536
O94830,PF02825
P23415,PF02931
P23415,PF02932
P22607,PF18123
P22607,PF07679
P22607,PF07714
O75369,PF00307
O75369,PF00630
Q13643,PF00412
B3EWG3,PF15825
Q92771,PF06733
Q92771,PF13307
A6NHG4,PF01187
Q49A17,PF00535
Q49A17,PF00652
Q96FN9,PF02580
Q9UHL0,PF00270
Q9UHL0,PF00271
Q4VC44,PF04500
Q4VC44,PF15423
Q6P995,PF10577
Q3ZCQ3,PF06679
Q96ME1,PF00646
Q8NBA8,PF03942
A6H8Z2,PF14753
Q9Y5Q0,PF00173
Q9Y5Q0,PF00487
Q8NEJ0,PF00782
Q9BTP7,PF12826
Q9BTP7,PF17949
Q7L8L6,PF06743
Q7L8L6,PF08368
Q7L8L6,PF08373
Q8TAV0,PF16046
Q9Y421,PF08555
P08588,PF00001
Q8TE57,PF17771
Q8TE57,PF05986
Q8TE57,PF01562
Q8TE57,PF08686
Q8TE57,PF01421
Q8TE57,PF00090
Q96GD4,PF00069
Q5T9G4,PF04826
Q9Y4W6,PF00004
Q9Y4W6,PF17862
Q9Y4W6,PF06480
Q9Y4W6,PF01434
O95180,PF00520
Q5KU26,PF01391
Q5KU26,PF00059
Q5T0J3,PF17739
O60909,PF02709
O60909,PF13733
Q07002,PF00069
P09919,PF16647
A6NM45,PF00822
Q96BJ3,PF14186
Q96BJ3,PF08910
P24941,PF00069
Q5SYC1,PF00650
Q5SYC1,PF03765
Q6HA08,PF01400
O14525,PF18411
P0C843,PF15870
Q5QGZ9,PF00059
A5D8T8,PF00188
A5D8T8,PF00059
Q9UKT6,PF12937
Q96F83,PF15045
A6NEQ2,PF15238
Q96FN4,PF00168
Q96FN4,PF07002
Q96A23,PF00168
Q96A23,PF07002
Q14CN2,PF08434
Q14CN2,PF00092
Q6DCA0,PF01871
Q16671,PF01064
Q16671,PF00069
Q8WYQ3,PF06747
Q13315,PF02259
Q13315,PF02260
Q13315,PF00454
Q13315,PF11640
Q68CJ9,PF00170
O60519,PF07716
P08697,PF00079
Q15822,PF02931
Q15822,PF02932
P54107,PF00188
P54107,PF08562
Q9NZV1,PF02822
Q9NZV1,PF00219
Q9NZV1,PF00093
Q9Y614,PF00022
Q8IVF6,PF12796
Q8IVF6,PF14915
Q8IVF6,PF12001
Q5CZ79,PF12796
Q5CZ79,PF14915
Q13131,PF16579
Q13131,PF00069
P00505,PF00155
Q9UBG3,PF01023
Q99424,PF01756
Q99424,PF02770
Q99424,PF14749
Q8NER5,PF07714
Q8NER5,PF08515
Q7Z5J8,PF00514
Q99758,PF00005
P25100,PF00001
O75689,PF01412
O75689,PF00169
O43306,PF16214
O43306,PF06327
O43306,PF00211
Q99965,PF08516
Q99965,PF00200
Q99965,PF01562
Q99965,PF01421
P20711,PF00282
P08912,PF00001
Q8NC06,PF00887
Q8N441,PF07679
Q5T1H1,PF00008
Q5T1H1,PF12661
Q5T1H1,PF02210
Q6IAN0,PF00106
Q92499,PF00270
Q92499,PF00271
Q92499,PF00622
Q96A29,PF03151
Q13206,PF00270
Q13206,PF13959
Q13206,PF00271
Q6P4F1,PF17039
Q6P4F1,PF00852
Q96EV8,PF04440
Q8N8A6,PF00270
Q8N8A6,PF00271
Q9NXZ2,PF00270
Q9NXZ2,PF00271
Q9NXZ2,PF00013
A1A519,PF17734
Q15007,PF17098
Q96SL8,PF00096
O95864,PF00173
O95864,PF00487
Q9NPG1,PF01534
Q9NPG1,PF01392
P0DMU3,PF15897
Q96D05,PF15378
Q5VW36,PF12530
Q5VW36,PF11229
A6NNJ1,PF15288
Q8N5W8,PF15193
Q6NZ36,PF15751
Q6NZ36,PF15750
Q01523,PF00323
Q01523,PF00879
P98173,PF15711
Q7L622,PF00632
P00748,PF00008
P00748,PF00039
P00748,PF00040
P00748,PF00051
P00748,PF00089
Q13202,PF00782
Q13202,PF00581
O94850,PF15498
Q9BYB4,PF00400
O95837,PF00503
P50148,PF00503
Q14576,PF00076
A4QMS7,PF15074
P63098,PF13499
O60238,PF06553
Q12904,PF01588
O75155,PF08623
P20160,PF00089
Q96B45,PF16088
Q99807,PF03232
P06731,PF13895
P06731,PF07686
Q12802,PF17838
Q12802,PF00621
Q12802,PF10522
P17676,PF07716
P31146,PF08953
P31146,PF08954
P31146,PF00400
Q9HAW0,PF08271
Q15059,PF17035
Q15059,PF00439
Q9BUN5,PF13270
Q9H0C5,PF07707
Q9H0C5,PF00651
Q9H0C5,PF08005
Q8NDH2,PF15804
P36405,PF00025
Q9NR80,PF00169
Q9NR80,PF00621
Q9NR80,PF00018
O15265,PF08313
P04920,PF07565
P04920,PF00955
P54289,PF08473
P54289,PF00092
P54289,PF08399
Q96KQ4,PF12796
Q96KQ4,PF00018
Q5M9N0,PF15921
A7E2U8,PF15239
A8MQ03,PF10631
Q6ZMB0,PF01762
A9YTQ3,PF00010
A9YTQ3,PF00989
Q8TBE0,PF01426
Q9HBU1,PF00046
P25098,PF00169
P25098,PF00069
P25098,PF00615
P49760,PF00069
Q9BXC9,PF14782
Q9BXC9,PF14783
Q9BXC9,PF14781
Q4VC05,PF04714
Q8TAL5,PF15504
Q76L83,PF13919
Q76L83,PF05066
Q76L83,PF13922
Q02985,PF00084
Q9BUQ8,PF00270
Q9BUQ8,PF00271
Q6ZWL3,PF00067
Q8IZV2,PF01284
P08572,PF01413
P08572,PF01391
P29400,PF01413
P29400,PF01391
Q8WYN0,PF03416
Q9Y4P1,PF03416
Q9GZY4,PF08695
O95352,PF16420
O95352,PF00899
A6NL99,PF00230
P07360,PF00061
Q14050,PF01391
Q96IL0,PF10231
Q9NY25,PF00059
Q15884,PF04103
Q8N6G6,PF07679
Q8N6G6,PF08686
Q8N6G6,PF00090
A8K7I4,PF08434
A8K7I4,PF13519
Q6UY14,PF05986
Q6UY14,PF08686
Q6UY14,PF00090
Q86TH1,PF05986
Q86TH1,PF08686
Q86TH1,PF00090
Q86WK6,PF07679
Q86WK6,PF13855
O75508,PF00822
Q9NQ79,PF07645
Q9NQ79,PF07593
Q8NF67,PF14915
Q9H4A4,PF09127
Q9H4A4,PF01433
P49418,PF03114
P49418,PF14604
Q8IWX8,PF04818
Q8IWX8,PF01585
Q8IWX8,PF01805
P23508,PF10506
Q04917,PF00244
Q6UX39,PF15757
Q9NW15,PF04547
O75179,PF00023
O75179,PF12796
O75179,PF00013
Q8WU67,PF00561
Q9NXR5,PF12796
P28330,PF00441
P28330,PF02770
P28330,PF02771
Q08722,PF04549
Q08722,PF08204
Q5T3F8,PF14703
Q5T3F8,PF02714
Q5T3F8,PF13967
Q9NVV5,PF04750
Q8IUQ0,PF00650
Q8IUQ0,PF03765
Q8NFJ9,PF14779
Q9UNS2,PF01399
O00512,PF11502
A2AJT9,PF15440
O95996,PF05956
O95996,PF16689
O95996,PF05923
O95996,PF18797
O95996,PF00514
O95996,PF05924
A6NGG3,PF17694
Q86YQ8,PF00168
Q86YQ8,PF07002
Q8IYJ1,PF00168
Q8IYJ1,PF07002
Q9Y6N3,PF08434
Q9UII2,PF04568
P51800,PF00571
P51800,PF00654
Q9HCK8,PF07533
Q9HCK8,PF00385
Q9HCK8,PF00271
Q9HCK8,PF00176
Q12873,PF08074
Q12873,PF08073
Q12873,PF00385
Q12873,PF06461
Q12873,PF06465
Q12873,PF00271
Q12873,PF00628
Q12873,PF00176
Q8IXS0,PF15344
Q96MF6,PF03364
P54710,PF02038
Q96SW2,PF02190
Q96SW2,PF03226
P22303,PF08674
P22303,PF00135
Q9UGM1,PF02931
Q9UGM1,PF02932
Q494W8,PF02931
Q494W8,PF02932
O96017,PF00498
O96017,PF00069
P08172,PF00001
O60239,PF05276
Q8TC94,PF00022
Q08043,PF00307
Q08043,PF08726
Q08043,PF00435
Q8NI99,PF00147
Q8N957,PF00041
P45381,PF04952
Q8TDY3,PF00022
Q13542,PF05456
Q9P0K1,PF08516
Q9P0K1,PF00200
Q9P0K1,PF07974
Q9P0K1,PF01562
Q9P0K1,PF01421
Q86W74,PF12796
P46098,PF02931
P46098,PF02932
Q969K4,PF12796
Q969K4,PF00651
O75027,PF00664
O75027,PF00005
A6NIJ5,PF15288
Q969I3,PF08444
Q969I3,PF06021
Q49A26,PF14833
Q49A26,PF03446
Q49A26,PF00855
O60883,PF00001
Q9H0Q0,PF07159
Q14517,PF00028
Q14517,PF00008
Q14517,PF02210
Q9H3Q3,PF06990
O00148,PF00270
O00148,PF00271
O15353,PF00250
P46926,PF01182
Q6ZMW3,PF12894
Q6ZMW3,PF03451
Q6ZMW3,PF00400
Q9NZC3,PF03009
P0C7V8,PF00400
Q9NVF7,PF00646
Q66K64,PF14939
P19525,PF00035
P19525,PF00069
P22794,PF05399
P01225,PF00007
Q9BXM9,PF00622
P0CL82,PF05831
Q6GPI1,PF00089
Q99259,PF00282
P19113,PF00282
Q9BRP7,PF10354
Q9BRP7,PF03147
A6NCI8,PF15442
O75808,PF00648
O75808,PF00641
P51636,PF01146
Q96MI9,PF18027
Q96MI9,PF00246
P15121,PF00248
Q7Z4L0,PF02285
Q6ZNB7,PF04116
Q9NY30,PF07742
P00751,PF00084
P00751,PF00089
P00751,PF00092
P41180,PF00003
P41180,PF01094
P41180,PF07562
Q6UWY0,PF00884
P60827,PF00386
P60827,PF01391
Q8WXK1,PF12796
Q8WXK1,PF07525
P12107,PF01410
P12107,PF01391
P12107,PF02210
Q9BXI9,PF00386
Q9BXI9,PF01391
Q9NZP8,PF00431
Q9NZP8,PF00089
Q8N1B3,PF00134
Q9Y5K6,PF00018
Q9Y5K6,PF14604
Q13634,PF00028
Q13634,PF01049
Q96CA5,PF00653
Q8WZ19,PF02214
Q9UPM9,PF07162
Q8IWY9,PF15296
Q9P281,PF01426
Q9Y600,PF00282
Q9NSY1,PF15282
Q9NSY1,PF00069
Q8TAM1,PF00118
P61204,PF00025
Q9H0R1,PF00928
Q13098,PF01399
Q13098,PF10602
Q7Z6R9,PF03299
Q9NRG0,PF00808
A8MV24,PF15075
Q8NE62,PF05199
Q8NE62,PF00732
P45954,PF00441
P45954,PF02770
P45954,PF02771
P19652,PF00061
P78560,PF00619
P78560,PF00531
Q5QJU3,PF05875
Q04844,PF02931
Q04844,PF02932
Q13231,PF01607
Q13231,PF00704
Q13324,PF00002
Q13324,PF02793
Q9UKU0,PF00501
Q8WYK0,PF03061
Q8WYK0,PF01852
P54646,PF16579
P54646,PF00069
Q8NFD2,PF00023
Q8NFD2,PF12796
Q8NFD2,PF13606
Q8NFD2,PF07714
Q9UJ72,PF00191
Q8N9V6,PF12796
Q9UBU6,PF06271
P34897,PF00464
P49327,PF00698
P49327,PF00107
P49327,PF16197
P49327,PF00109
P49327,PF02801
P49327,PF08659
P49327,PF08242
P49327,PF00550
P49327,PF14765
P49327,PF00975
Q9H9S4,PF08569
Q8N4F0,PF01273
Q8N4F0,PF02886
P08861,PF00089
Q92879,PF00076
Q9UPW5,PF18027
Q9UPW5,PF00246
Q8IU89,PF00046
Q8IU89,PF03798
P10176,PF02285
Q6ZVT6,PF05018
P45973,PF00385
P45973,PF01393
O60397,PF02238
A6QL63,PF12796
A6QL63,PF13606
A6QL63,PF00651
O00481,PF13765
O00481,PF00622
O00481,PF07686
Q96KJ9,PF02936
Q9BX70,PF07707
Q9BX70,PF00651
Q9BX70,PF08005
P58397,PF17771
P58397,PF05986
P58397,PF01562
P58397,PF01421
P58397,PF00090
Q9NUG4,PF16545
P46092,PF00001
P78396,PF02984
P78396,PF00134
Q6UXC1,PF00057
Q6UXC1,PF00629
P51816,PF05110
P15812,PF07654
P15812,PF16497
Q5JW98,PF14798
Q14894,PF02423
Q9HAR2,PF00002
Q9HAR2,PF16489
Q9HAR2,PF02140
Q9HAR2,PF01825
Q9HAR2,PF02793
Q9HAR2,PF02354
Q9HAR2,PF02191
Q96PE1,PF00002
Q96PE1,PF01825
Q96PE1,PF13855
Q96FF9,PF09666
Q9UQB8,PF08397
Q9UQB8,PF14604
Q7Z408,PF00431
Q7Z408,PF00084
P09564,PF07686
Q99653,PF13499
Q9UBW8,PF18392
Q9UBW8,PF01399
O15382,PF01063
Q8N4C9,PF15829
P15882,PF00130
P15882,PF00620
P15882,PF00017
Q9UNE7,PF18391
Q9UNE7,PF04564
Q6WN34,PF00093
P40145,PF16214
P40145,PF06327
P40145,PF00211
Q4KMQ2,PF16178
Q4KMQ2,PF04547
P08913,PF00001
P31371,PF00167
Q9Y3D6,PF14853
Q9Y3D6,PF14852
P21217,PF17039
P21217,PF00852
O15523,PF00270
O15523,PF00271
A6PVY3,PF14774
Q9Y2R4,PF00270
Q9Y2R4,PF00271
Q86TM3,PF00270
Q86TM3,PF00271
Q86TM3,PF00013
Q9ULE4,PF15665
P59646,PF02038
Q6PEV8,PF15814
P58549,PF02038
Q8N0U4,PF13349
Q5U5X8,PF15258
P16118,PF01591
P16118,PF00300
O75072,PF04991
O75618,PF01335
O77932,PF08652
P19087,PF00503
P01100,PF00170
Q9UJU5,PF00250
Q8NFZ0,PF12937
Q8NFZ0,PF13361
P55318,PF00250
P55318,PF08430
Q5T0N5,PF00611
Q5T0N5,PF00018
Q7Z4P5,PF00019
Q7Z4P5,PF00688
O95390,PF00019
O95390,PF00688
Q9NQ30,PF00219
P27539,PF00019
P63167,PF01221
P51808,PF03645
Q2WGJ9,PF00168
Q2WGJ9,PF08150
Q2WGJ9,PF08151
Q2WGJ9,PF16165
A9Z1Z3,PF00168
A9Z1Z3,PF08150
A9Z1Z3,PF08151
A9Z1Z3,PF16165
P07093,PF00079
Q9UKY7,PF15359
P35606,PF04053
P35606,PF00400
Q8NI60,PF03109
Q5HYK3,PF01209
Q9C0D2,PF15309
Q49B96,PF06747
Q8WWF8,PF13499
P00403,PF00116
P00403,PF02790
P09669,PF02937
Q5XLA6,PF00619
Q96K17,PF01849
Q9Y6A4,PF05018
Q9BSF8,PF16017
P04003,PF18453
P04003,PF00084
P59510,PF17771
P59510,PF05986
P59510,PF08685
P59510,PF01562
P59510,PF01421
P59510,PF00090
Q9Y281,PF00241
Q8IV13,PF02984
Q8IV13,PF00134
Q5TAT6,PF01391
Q9NSG2,PF14868
P06729,PF05790
P06729,PF07686
P42081,PF13895
P42081,PF07686
P00918,PF00194
O94766,PF03360
Q9NPZ5,PF03360
P29016,PF07654
P29016,PF16497
P19784,PF00069
O60513,PF02709
O60513,PF13733
Q6ZTQ4,PF00028
P57739,PF00822
Q96L58,PF01762
Q96JQ2,PF00307
Q96RK4,PF13181
P53367,PF06456
Q9NZZ3,PF03357
Q8IVW4,PF00069
O95704,PF00640
P56856,PF00822
P20848,PF00079
Q6JBY9,PF15255
Q6JBY9,PF05177
Q5TYW2,PF12796
Q5TYW2,PF14915
P36544,PF02931
P36544,PF02932
P11230,PF02931
P11230,PF02932
Q03060,PF00170
Q03060,PF02173
Q9NRG9,PF00400
P54108,PF00188
P54108,PF08562
Q96QU6,PF00155
Q6Q6R5,PF00412
Q86YJ7,PF12796
Q86YJ7,PF11904
Q13685,PF00400
Q08AH1,PF00501
Q08AH1,PF13193
Q13536,PF17691
P49753,PF08840
P49753,PF04775
P12814,PF00307
P12814,PF08726
P12814,PF00435
P03950,PF00074
Q01484,PF00023
Q01484,PF12796
Q01484,PF00531
Q01484,PF17809
Q01484,PF00791
Q8IWZ3,PF12796
Q8IWZ3,PF00013
Q9Y2G4,PF00023
Q9Y2G4,PF12796
P37023,PF07714
P37023,PF08515
Q5J5C9,PF13841
Q9BUB4,PF02137
O95336,PF01182
Q8N7Z5,PF00023
Q8N7Z5,PF12796
Q8N7Z5,PF18755
P30939,PF00001
Q96GR2,PF00501
P21397,PF01593
Q9NQT5,PF15985
Q5RKV6,PF01138
Q9NYY8,PF06743
Q9NYY8,PF08368
Q9NYY8,PF08373
Q5T0W9,PF07894
Q92636,PF02138
Q92636,PF02893
Q92636,PF00400
Q8TAE8,PF10147
Q68D51,PF03455
Q68D51,PF02141
Q68D51,PF03456
Q9BVP2,PF08701
Q9BVP2,PF01926
P30968,PF00001
O60911,PF08246
O60911,PF00112
Q4KMG0,PF00041
Q4KMG0,PF07679
Q7Z465,PF12496
Q7Z465,PF13716
P51857,PF00248
Q7Z5Y6,PF00019
Q7Z5Y6,PF00688
Q49AH0,PF10208
Q969J3,PF10158
P20807,PF01067
P20807,PF13202
P20807,PF00648
P53618,PF01602
P53618,PF07718
P53618,PF14806
Q9UMQ6,PF01067
Q9UMQ6,PF00648
Q9ULU8,PF06292
Q9ULU8,PF00169
Q8IVU9,PF14769
Q5T1N1,PF12443
Q86WA6,PF00561
Q7Z692,PF07686
Q9UQ03,PF08953
Q9UQ03,PF00400
Q8WXQ8,PF00246
Q8WXQ8,PF02244
P16152,PF00106
Q5EE01,PF15510
Q9BRQ4,PF14926
P13994,PF04502
Q6NS38,PF13532
Q99731,PF00048
Q8NFD5,PF01388
Q8NFD5,PF12031
P11245,PF00797
Q9H694,PF00013
Q9H694,PF00536
O95671,PF16864
O95671,PF02545
O95671,PF00891
P35318,PF00214
Q5W041,PF00514
Q8N4X5,PF00169
P24864,PF02984
P24864,PF00134
P51685,PF00001
Q13740,PF08205
P55285,PF00028
P55285,PF01049
O94812,PF00168
O14735,PF01066
Q8WZ64,PF01412
Q8WZ64,PF00169
Q8WZ64,PF00788
Q8WZ64,PF00620
Q8WZ64,PF00536
O15143,PF00400
Q9UHD1,PF04968
Q9UHD1,PF04969
P56945,PF12026
P56945,PF08824
P56945,PF00018
Q9GZS9,PF00685
Q9NYG5,PF12861
Q96CD2,PF02441
Q6ZMM2,PF05986
Q6ZMM2,PF01759
Q6ZMM2,PF00090
P02763,PF00061
P53673,PF00030
P05067,PF10515
P05067,PF12924
P05067,PF12925
P05067,PF02177
P05067,PF03494
P05067,PF00014
A5PLL1,PF12796
P54802,PF05089
P54802,PF12972
P54802,PF12971
Q9Y312,PF05282
P46108,PF00017
P46108,PF00018
P46108,PF07653
P14060,PF01073
Q9NY61,PF13339
Q9NY61,PF08164
P01019,PF00079
P16157,PF00023
P16157,PF12796
P16157,PF00531
P16157,PF17809
P16157,PF00791
O14744,PF05185
O14744,PF17286
O14744,PF17285
P35348,PF00001
A1A5B4,PF04547
Q6H8Q1,PF16182
Q6H8Q1,PF00412
Q6H8Q1,PF02209
E5RJM6,PF12796
Q6UB99,PF12796
P59666,PF00323
P59666,PF00879
Q9NVL1,PF14904
Q9NYF5,PF00620
Q9HB03,PF01151
Q8NG57,PF06881
Q8NG57,PF08711
P35555,PF12662
P35555,PF07645
P35555,PF18193
P35555,PF00683
Q9NY74,PF15350
Q5SYB0,PF00373
Q5SYB0,PF00595
P0C091,PF03160
Q6IPR1,PF05347
P15036,PF00178
P15036,PF02198
O14682,PF07707
O14682,PF00651
O14682,PF01344
Q9BZ67,PF00373
Q12982,PF12496
Q12982,PF13716
Q6UWT4,PF15144
Q96B36,PF15798
P07199,PF09026
P07199,PF04218
P07199,PF03184
P07199,PF03221
P38398,PF00533
P38398,PF12820
P38398,PF00097
Q12887,PF01040
B2RD01,PF04218
B2RD01,PF03221
O15182,PF13499
Q3KRA9,PF13532
Q3C1V8,PF00046
Q8N9Z2,PF15374
Q9Y673,PF00535
Q494V2,PF13863
P13569,PF00664
P13569,PF00005
P13569,PF14396
Q9H9F9,PF00022
Q9UBX1,PF08246
Q9UBX1,PF00112
Q2M329,PF13870
Q13535,PF02259
Q13535,PF02260
Q13535,PF00454
Q13535,PF08064
P78556,PF00048
Q4G0S4,PF00067
P12236,PF00153
A6ND91,PF01958
A6ND91,PF03447
O75309,PF00028
P46663,PF00001
Q5R3K3,PF14798
A0A0K2S4Q6,PF07686
C9J6K1,PF15876
P22748,PF00194
Q6QNY1,PF10046
P0DP25,PF13499
Q96DZ5,PF12796
Q96DZ5,PF01302
O95433,PF09229
O95433,PF08327
Q7L5N1,PF01398
